PDB,AbStruc_loops,AbStruc_amide_amide_interactions,AbStruc_amide_ring_interactions,AbStruc_beta_bridges,AbStruc_carbon_pi_interactions,AbStruc_cation_pi_interactions,AbStruc_donor_pi_interactions,AbStruc_beta_strands,AbStruc_threeten_helices,AbStruc_alpha_helices,AbStruc_pi_helices,AbStruc_total_interactions,AbStruc_metsulphur_pi_interactions,AbStruc_beta_bends,AbStruc_beta_turns,AbStruc_aromatic_interactions,AbStruc_atom_atom_sum,AbStruc_atom_plane_sum,AbStruc_carbonyl_interactions,AbStruc_covbonds,AbStruc_mean_interaction_distance,AbStruc_hbonds,AbStruc_hydrophobic_interactions,AbStruc_ibonds,AbStruc_phi_angle,AbStruc_plane_plane_interactions,AbStruc_pbonds,AbStruc_proximal_interactions,AbStruc_psi_angle,AbStruc_vdw_interactions,AbStruc_vdw_clashes,AbStruc_weak_hbonds,AbStruc_weak_pbonds,AbStruc_folding_energy,AbStruc_unfolded_charge,AbStruc_folded_charge,AbStruc_sasa,AbStruc_schains_sasa,AbStruc_lauer_SAP,AbStruc_lauer_DI,AbStruc_free_cys,AbStruc_cys_bridges,AbStruc_pcharge_hetrgen,AbStruc_ncharge_hetrgen,AbStruc_plane_group_interactions,AbStruc_folded_pI,AbStruc_unfolded_pI
4GQ9,48,7,8,1,39,3,7,116,18,0,0,8496,10,20,21,30,8416,57,42,2,4.304198446327684,177,518,20,-83.91069793701172,8,261,7900,100.13439178466797,141,373,175,232,15.07,6.31,5.87,10313.64706663511,8089.661925619683,28.509445283597973,28.031040283597974,4,2,5.9116098392424945,4.502447676927586,15,9.67,9.45
4GSD,46,11,8,3,43,1,8,113,12,0,0,8616,0,21,30,53,8524,51,44,2,4.314200324976787,192,581,16,-81.4453125,22,259,8046,96.9813003540039,127,349,171,226,13.71,0.15,0.88,10351.92005434085,8003.187373902669,30.01371321373555,29.94199321373555,8,2,4.289851847126739,4.850586364305666,19,7.52,7.21
4GW1,59,14,10,0,53,5,8,104,6,0,0,8361,3,19,34,39,8253,66,45,2,4.314791292907546,190,605,22,-81.92208099365234,18,245,7789,102.69100952148438,137,325,174,210,10.08,3.31,3.25,10656.070246968995,8235.813322310209,28.146857396574934,27.881982396574934,4,2,5.674960893733454,5.340926789332138,24,9.05,8.95
4GW5,50,12,9,0,51,4,7,116,12,0,0,8504,3,18,29,36,8402,63,41,1,4.31407925682032,185,620,23,-86.24269104003906,18,247,7948,97.37110900878906,119,334,171,222,11.5,3.31,3.23,10649.184606406801,8251.492002617555,28.35311754620408,28.089872546204077,4,2,5.667819052380281,5.298946516782568,21,9,9
4GXV,54,16,11,5,43,3,7,110,12,0,0,9029,4,21,31,28,8938,55,43,2,4.3177804851035555,204,563,25,-79.51116180419922,9,281,8479,98.04293060302734,139,318,175,210,4.51,6.54,6.99,10563.348187656105,8141.425624530032,28.312899309185628,27.74321430918563,4,2,5.596388243417578,4.6824478763089825,27,9.82,9.48
4H20,46,10,6,1,47,6,8,118,15,0,0,8409,5,18,28,19,8321,62,54,2,4.317017481270067,176,560,10,-82.17656707763672,10,239,7869,98.59467315673828,138,312,171,229,8.62,8.3,7.99,10753.680267014699,8292.43117633482,27.443343232407972,26.79215823240797,4,2,5.3439073297673945,4.022367316362646,16,10,10
4HBC,53,12,10,0,49,1,5,113,9,0,0,8431,1,16,32,32,8345,55,49,2,4.319513699442534,174,605,20,-83.13591003417969,9,251,7926,98.99504089355469,125,292,177,214,13.57,1.92,2.37,10220.819357564713,7967.20681400253,29.78214044750273,29.58898544750273,8,2,5.169364975098525,4.447776496302124,22,9,9
4HDI,55,7,6,2,44,5,11,115,9,0,0,8747,4,20,31,15,8666,60,44,2,4.323462901566251,205,563,27,-79.82025146484375,8,271,8209,96.694366455078125,150,305,190,233,16.13,5.55,6.06,10886.015870109792,8467.325061523652,28.407655319932353,27.913765319932352,4,2,5.3438287596086145,5.213043351108892,13,9.52,9.37
4HFW,52,6,10,2,46,1,6,108,9,0,0,8608,11,17,37,69,8515,63,48,0,4.305119656133829,189,656,31,-82.61421966552734,14,245,7975,99.34178924560547,141,399,164,218,15.1,4.04,4.36,10337.319993279698,7914.060536097939,25.53398265512332,25.17864265512332,4,2,5.8083642327676,5.29252551103749,16,9.05,8.76
4HH9,56,13,9,0,47,4,6,114,12,0,0,8993,4,21,30,20,8907,58,44,2,4.3164405648837985,206,563,41,-82.18196868896484,6,271,8430,99.219329833984375,136,339,168,221,6.02,6.8,6.35,10860.395125665087,8329.618815582593,25.16615800005545,24.64863300005545,4,2,5.3447004671084954,5.137631374210989,22,10,9.7
4HIE,52,10,11,0,48,2,9,112,9,0,0,8836,4,22,31,19,8747,62,47,2,4.305630375735627,195,577,46,-84.11637878417969,6,267,8252,100.93672180175781,128,365,167,227,5.92,5.17,5.19,10600.698342397252,8225.712834847682,25.973500335191563,25.550515335191562,4,2,5.717251288634326,5.114062934044096,21,9.92,9.6
4HIJ,52,10,10,0,47,2,9,112,9,0,0,8846,4,22,31,26,8758,61,47,2,4.3066097671263845,196,584,45,-84.11637878417969,7,267,8262,100.93672180175781,128,366,165,222,6.18,5.17,5.19,10532.73232038564,8172.8155512339035,25.718224942950048,25.295239942950047,4,2,5.717251288634325,5.114062934044096,20,9.94,9.6
4HJG,59,9,6,3,40,2,6,98,15,0,0,8680,7,17,31,25,8601,54,48,2,4.317615207373271,198,555,24,-74.3255615234375,10,277,8147,103.85020446777344,122,330,171,220,6.14,3.31,3.16,10340.881333584286,7836.124903581108,25.79059734481567,25.53305734481567,4,2,5.784328772031154,4.8064758895604225,15,9.1,8.9
4HK0,52,6,10,4,41,10,13,110,15,0,0,8329,12,10,36,21,8235,70,42,2,4.3125021010925675,190,502,19,-82.301300048828125,8,254,7806,97.52288055419922,129,298,165,204,11.95,2.55,2.11,11041.61071565407,8456.972992964525,28.88204036355554,28.71007536355554,4,2,5.544872187104104,4.037224188958526,16,8.64,8.5
4HK3,60,7,11,4,40,8,13,110,15,0,0,8787,12,13,32,36,8687,68,42,2,4.313222942983954,196,526,23,-81.9939956665039,14,266,8216,98.6546859741211,134,335,175,221,17.04,0.79,1.12,11188.590462626535,8565.857752467844,29.03287761354236,28.94159761354236,4,2,5.915913870981784,4.212639009727053,18,7.84,7.41
4HQQ,48,7,9,2,46,5,11,113,18,0,0,8804,3,14,31,55,8716,61,42,2,4.302080872330758,175,580,14,-81.31151580810547,11,250,8209,95.94868469238281,127,378,163,208,13.15,-0.84,-0.82,10529.340810568981,8021.8311471828565,27.38872964875317,27.45555964875317,4,2,4.772626724891679,4.502101277882422,16,6.4,6.1
4HXA,52,6,10,0,49,4,9,114,12,0,0,8842,8,16,29,47,8743,67,47,1,4.306691924903868,204,624,41,-81.54756164550781,16,273,8263,102.27310180664062,146,333,175,224,8.29,7.41,7.05,10489.80279732999,8030.890743209098,27.233618303487443,26.659043303487444,4,2,6.270422575340444,5.118682846654152,16,10.01,9.7
4HXB,52,8,8,2,44,3,9,111,12,0,0,8525,8,21,29,52,8433,62,49,2,4.322743695014663,179,622,25,-76.37796783447266,14,231,8005,95.97224426269531,109,317,164,196,10.41,7.32,7.91,11035.252520071981,8600.453760498585,26.569844993816705,25.925179993816705,4,2,5.296134260728662,5.028045337639732,16,9.77,9.61
4IML,54,9,10,5,48,7,12,111,18,0,0,8881,8,12,35,56,8777,70,42,2,4.315896858461885,192,544,18,-83.53575134277344,15,260,8299,97.46981048583984,131,345,176,229,10.75,1.64,1.01,11074.238602384468,8395.686639190271,28.343980907783553,28.261665907783552,4,2,5.507904837003735,4.613999115354744,19,8.4,8.3
4IOI,59,9,6,3,40,2,6,98,15,0,0,8680,7,17,31,25,8601,54,48,2,4.317615207373271,197,555,24,-74.3255615234375,10,277,8147,103.85020446777344,122,330,171,220,6.14,3.31,3.16,10340.881333584286,7836.124903581108,25.79059734481567,25.53305734481567,4,2,5.784328772031154,4.8064758895604225,15,9.1,8.9
4ISV,53,11,9,0,39,3,8,118,18,0,0,8184,5,15,28,36,8098,53,30,2,4.315465542521995,180,546,12,-83.99269104003906,13,249,7644,100.53836059570312,111,341,155,187,18.48,6.65,7.19,11918.088653670015,9344.134406522295,32.2373080972895,31.6513230972895,4,2,5.003379468929849,4.471988029080562,20,9.65,9.53
4J1U,48,9,8,0,36,0,4,116,6,0,0,8182,4,21,37,10,8112,44,54,2,4.307947934490344,181,548,16,-82.026336669921875,9,238,7626,96.17805480957031,133,351,165,227,18.31,7.07,6.62,10809.955694895218,8215.62830344347,28.442174920894715,27.902644920894716,4,2,6.15887531363344,5.331649948816347,17,9.41,9.59
4JFY,48,10,8,0,42,3,10,118,9,0,0,8701,9,19,33,8,8618,61,40,2,4.311914722445696,195,595,32,-82.0810317993164,4,269,8184,98.11234283447266,109,323,163,203,15.68,1.84,2.39,10315.738096747486,7841.4741963492925,26.35039184769424,26.15560684769424,4,2,4.996012109205111,4.580070143195855,18,8.67,8.54
4JHA,57,9,8,0,41,0,2,116,12,0,0,8413,4,18,30,22,8341,47,44,1,4.324081778200404,181,528,18,-85.92271423339844,8,264,7938,99.96007537841797,112,290,171,208,11.94,-1.45,-1.2,10925.601529741478,8396.837544438979,30.47804717190389,30.575847171903888,4,2,5.4659888088865545,4.928091177033558,17,6.3,6.3
4JJ5,52,12,11,0,34,2,7,119,18,0,0,8388,6,20,24,49,8301,48,26,2,4.322554840247974,187,560,19,-81.482421875,16,245,7856,100.88025665283203,116,327,157,195,13.63,6.56,7.04,11897.364743567192,9316.329289804533,31.419287932660055,30.845527932660055,4,2,5.1699353643926695,4.939424646701963,23,9.57,9.45
4JM4,60,9,9,0,47,6,14,115,18,0,0,9395,4,21,25,63,9289,66,49,1,4.3032144757849915,217,645,26,-77.77950286865234,22,299,8695,98.16987609863281,156,437,164,246,21.04,4.53,3.1,11564.350300184502,9236.435440199688,30.12986619979315,29.87721619979315,4,2,5.922886978994561,5.255708017452627,18,8.96,9.04
4JO4,57,10,11,2,41,1,6,125,6,0,0,8671,4,21,28,20,8592,51,53,2,4.31703148425787,186,584,16,-83.397491455078125,7,249,8143,101.74308776855469,116,331,174,224,17.76,-2.09,-0.27,10834.024287228633,8183.132357421841,31.296708789680153,31.318713789680153,18,3,5.422677371961316,4.333666158550079,21,6.74,5.07
4JY6,53,8,9,3,34,0,5,118,15,0,0,7245,2,19,28,48,7173,41,13,2,4.346625258799172,176,408,19,-86.785614013671875,14,224,6848,95.55467224121094,101,222,121,151,11.37,1.13,0.25,12664.334036882243,9624.759417205574,33.38717685009499,33.36680185009499,4,2,5.14907004446061,5.442820278994468,17,7.25,7.62
4JZN,59,4,12,3,38,1,7,104,9,0,0,8075,5,15,32,11,8005,50,46,2,4.30178947368421,171,543,15,-81.204498291015625,4,230,7557,100.99056243896484,122,324,170,198,9.77,1.08,0.78,10957.66066721304,8229.212244014154,27.3814173597099,27.3178473597099,4,2,5.7257703889724025,4.377946617452867,16,8,8
4K23,45,10,14,2,53,5,12,121,12,0,0,8820,5,18,33,34,8713,71,46,2,4.3087936507936515,199,610,35,-81.1792221069336,12,274,8231,99.535888671875,129,351,175,219,9.57,5.79,5.84,10727.996432744048,8312.91623708396,27.88103114578026,27.40507114578026,4,2,5.458840091568081,4.513329773569844,24,9.45,9.29
4K3D,60,7,9,7,31,0,4,98,18,0,0,8440,0,16,29,11,8383,35,53,2,4.299574644549764,198,453,26,-73.44031524658203,6,278,7875,99.23948669433594,138,368,178,236,12.16,-0.59,-0.03,10650.196269014137,8201.074399868654,28.869311899984176,28.871756899984177,4,2,5.064250165582244,4.47822848318047,16,7,7
4K7P,45,11,6,0,44,9,10,128,12,0,0,8201,4,15,28,59,8108,61,38,3,4.3127557614925,186,583,12,-83.56275177001953,15,251,7639,96.6065673828125,110,356,148,191,14.34,7.3,7.5,11139.407414053136,8655.230802114242,30.61410261167781,30.00285261167781,4,2,5.926030014999643,5.2859354128306055,17,9.8,9.53
4KAQ,45,11,11,1,50,0,7,118,9,0,0,8387,9,17,33,62,8281,66,47,1,4.315788720639085,174,564,11,-87.03363800048828,18,249,7838,99.91615295410156,133,309,170,214,7.65,7.4,6.84,10397.940162541086,7803.446781949747,28.922103178641404,28.364643178641405,4,2,6.341725859260372,4.840868090443149,22,9.79,9.63
4KPH,51,14,8,2,31,0,9,100,12,0,0,7940,4,19,30,43,7866,44,42,1,4.304345088161209,178,517,22,-77.60514831542969,8,247,7386,101.6598129272461,112,367,169,222,1.06,3.29,2.67,10569.997316186775,8324.118191723985,31.37277021829093,31.155165218290932,4,2,6.722806479683466,5.214747983973083,22,9,9
4KQ3,49,10,8,0,39,2,5,115,9,0,0,8387,5,14,35,36,8308,50,44,2,4.306128532252295,187,554,22,-80.664398193359375,11,253,7840,94.626556396484375,154,312,164,223,12.76,1.07,1.31,10386.744068199165,7888.179244328733,25.347668692422815,25.240903692422815,4,2,5.589683097091758,5.262972947265542,18,8,8
4KQ4,54,11,8,0,48,3,9,109,9,0,0,8360,10,22,30,21,8262,68,44,2,4.318227272727273,181,527,9,-78.19598388671875,11,258,7818,94.88439178466797,123,319,163,216,15.59,7.03,6.4,10658.75110358186,8343.30130278673,25.048073874698495,24.526473874698496,4,2,5.545620792964892,4.805288401803132,19,9.51,9.45
4KTD,45,15,14,0,42,0,8,132,12,0,0,8846,0,13,36,57,8741,50,47,2,4.306323762152385,196,600,8,-86.5903549194336,26,265,8261,97.48490905761719,160,318,182,232,13.79,1.55,1.54,10904.210088544201,8251.530464217336,32.50668525235397,32.38117525235397,4,2,5.561966599224877,5.225512678985197,29,8,8
4KTE,47,6,8,0,39,0,7,130,12,0,0,8562,0,18,32,37,8493,46,41,1,4.303668535388929,197,597,20,-83.60503387451172,9,270,7982,95.00916290283203,117,393,158,209,13.28,4.04,5.19,11276.449823769814,8337.271558391021,33.38138770526127,32.95840270526127,8,2,4.859553749348969,5.479147134831342,14,9.24,8.82
4KUZ,55,10,7,1,45,1,5,117,12,0,0,9068,9,15,32,35,8981,59,60,2,4.286508601676224,192,594,14,-81.6762924194336,11,285,8366,95.70043182373047,147,466,190,277,13.39,6.07,6.43,11071.085680117636,8594.260460697198,28.47992618938055,27.95588118938055,4,2,5.021556974618661,4.528047804986642,17,9.5,9.29
4KVC,47,4,11,0,48,1,11,129,6,0,0,8728,8,16,29,93,8627,67,43,2,4.299210586617782,187,569,22,-84.9206771850586,19,257,8105,100.36740112304688,139,381,166,232,14.03,3.8,3.59,11012.741192442983,8595.327187385981,29.717868467585053,29.425283467585054,4,2,5.364501660370218,4.91414136918228,15,9.13,8.87
4KY1,51,8,6,0,46,1,5,113,15,0,0,8568,9,22,26,23,8486,60,46,2,4.311542950513538,182,595,13,-83.15773010253906,8,256,7992,101.83922576904297,138,354,169,248,14.37,-0.93,-0.23,10465.025805186335,8196.992393807308,27.44500298538148,27.463747985381477,4,2,5.229193339538876,4.512891618868517,14,6.85,6.04
4LCI,52,12,5,2,44,0,6,110,15,0,0,8470,9,19,28,53,8378,59,44,2,4.320532467532467,182,635,20,-80.66282653808594,16,242,7956,99.21989440917969,112,308,179,206,6.7,6.32,6.1,11139.037734383897,8534.451205883563,26.310646721693153,25.813496721693152,4,2,5.3648044744203,4.756868478688215,17,9.63,9.45
4LEX,50,6,9,2,55,0,8,114,12,0,0,8659,0,22,28,30,8562,63,48,2,4.312636563113524,204,586,27,-81.11053466796875,19,270,8101,98.15876007080078,128,331,186,215,4.3,4.55,3.99,10420.402778334206,8052.016102385902,29.250287937086938,28.925102937086937,4,2,5.133382350930519,5.188910876385877,15,9.5,9.2
4LKC,52,13,8,0,41,2,9,124,12,0,0,8841,8,18,28,48,8754,58,44,2,4.319457074991517,197,611,34,-86.96582794189453,8,267,8324,100.8701400756836,151,277,175,220,7.26,-0.6,-0.49,11097.159200502583,8333.202344957883,28.308268602694643,28.348203602694642,4,2,5.510342321015402,5.538049892647003,21,7,7
4LLU,49,13,6,1,47,4,10,118,12,0,0,8582,4,13,33,49,8485,62,37,3,4.319952225588442,189,581,20,-82.31861114501953,16,258,8047,94.46724700927734,118,317,156,211,21.07,3.82,6.46,10657.600095416441,8315.139323429525,27.50754640389664,26.98105640389664,4,2,5.38973384446209,5.557028681126375,19,9.62,9.08
4LLV,47,7,7,2,50,0,7,116,15,0,0,8420,2,26,27,10,8341,59,43,2,4.314273159144893,185,533,24,-81.76996612548828,6,255,7919,95.22190856933594,112,308,161,199,12.87,8.08,7.31,10994.111717550653,8359.835018378553,27.059964170049085,26.464199170049085,4,2,5.464869499901106,4.406011323193649,14,10.54,9.94
4LLW,49,12,11,0,53,3,6,120,15,0,0,8701,3,14,28,44,8602,63,58,2,4.30698655326974,188,576,24,-81.6234359741211,13,274,8095,98.59246063232422,133,372,161,234,19.86,4.82,7.68,10649.4103058149,8236.348023221377,28.248365322303595,27.622445322303594,4,2,5.694009556002236,5.307777357124463,23,9.76,9.24
4LLY,48,11,9,1,43,2,7,118,15,0,0,8702,4,13,30,52,8610,55,45,2,4.314084118593427,190,588,15,-83.52930450439453,17,261,8125,96.6844482421875,117,366,178,224,25.41,1.92,4.52,10463.018174628884,8071.434760859715,27.24893557738458,26.88055557738458,4,2,5.5578946088532515,5.6509586667436285,20,9.34,8.78
4LRI,55,8,8,2,46,7,11,122,9,0,0,9280,3,20,32,28,9194,62,51,1,4.3015571120689655,205,615,30,-81.78083801269531,8,279,8638,96.30876922607422,141,414,180,243,20.87,0.08,2.05,11045.639130772135,8467.698261483314,28.774636300539612,28.60756130053961,4,2,5.403558036221456,5.582907287326082,16,8.02,7.08
4M61,58,11,7,0,52,3,9,112,12,4,0,8958,7,13,30,69,8841,69,42,2,4.319308997544095,195,569,16,-75.58124542236328,30,265,8402,102.82747650146484,119,318,174,244,13.01,10.55,10.06,10831.340762010737,8253.37589848614,26.427419394548714,25.607529394548713,4,2,5.684542087479563,4.951551067142771,18,10,10
4M6M,57,8,10,4,51,3,8,102,15,0,0,8735,3,16,34,23,8648,63,46,2,4.303500858614767,183,557,11,-84.387725830078125,6,261,8144,97.08024597167969,128,374,175,222,14.05,5.07,5.01,10382.703387884094,7821.891021830855,28.42307716045792,28.01476216045792,4,2,4.959988735236502,4.553115896420248,18,9.5,9.31
4M6N,51,10,7,4,46,3,7,106,12,0,0,8728,3,18,37,24,8646,57,45,2,4.304235792850596,183,543,13,-84.28727722167969,8,257,8145,96.93247985839844,135,364,181,229,13.87,5.07,4.95,10295.592829939129,7751.813204240731,28.33363747205367,27.93021247205367,4,2,4.9631163755074015,4.57236681022225,17,9.35,9.31
4M6O,58,7,5,0,48,0,6,111,12,0,0,8757,3,20,28,42,8675,57,46,1,4.296095694872673,189,651,22,-83.45328521728516,13,268,8122,100.7078857421875,139,413,169,223,11.01,2.4,3.04,10633.513502410642,8103.920863153488,26.316746842284235,26.068986842284236,4,2,4.777678637041811,4.6475998983942,12,9.2,8.9
4M7K,53,11,13,2,47,5,13,114,12,0,0,8889,6,21,30,21,8785,68,47,2,4.3229294633817075,187,591,5,-78.22972869873047,12,258,8373,101.46377563476562,116,294,175,229,22.75,1.31,2.77,10644.195825954215,8102.441331694303,28.69674212900812,28.47098712900812,4,2,5.18152723779074,5.428479102911951,24,8.34,7.92
4M7Z,60,8,12,3,40,1,8,105,6,0,0,8575,8,21,31,26,8487,56,43,2,4.31193586005831,183,611,21,-85.577880859375,12,242,8013,101.1464614868164,117,355,167,205,20.05,7.79,7.12,10689.431832100752,8294.205506342114,29.404354590013817,28.82407459001382,4,2,5.535082971548763,5.027212195519457,20,10,10
4M93,55,15,9,5,42,0,6,106,9,0,0,8746,7,21,32,31,8656,55,50,1,4.308568488451863,188,617,20,-81.08988952636719,11,260,8170,96.35921478271484,127,358,166,211,21.41,7.79,7.9,10526.959552466913,8147.69720606034,29.211611235180868,28.567761235180868,4,2,5.594267452001983,4.955034216306104,24,9.58,9.65
4MA1,54,10,10,3,44,1,9,110,12,0,0,8829,8,20,29,29,8737,61,47,2,4.312752293577982,188,634,21,-83.59736633300781,11,263,8234,98.44341278076172,123,378,170,207,15.04,7.79,7.79,10573.169760104678,8199.706051937475,28.951682344988953,28.316797344988952,4,2,5.4629139228955506,5.155188082216616,20,10,10
4MA3,50,15,6,1,41,4,9,112,9,0,0,8009,1,17,35,24,7928,52,45,2,4.3157959795230365,182,493,13,-80.82453918457031,8,258,7514,96.32320404052734,103,309,158,194,7.39,5.06,4.47,10441.44954917225,8065.9256152181915,29.327949945520164,28.963644945520162,18,3,4.890868232231134,5.348696998402975,21,9.62,9.29
4NCC,48,9,9,0,41,4,12,119,9,0,0,8744,6,22,26,37,8654,60,51,2,4.316923604757547,183,580,30,-83.2955322265625,12,249,8198,94.36920166015625,128,326,170,212,20.44,10.31,9.74,10242.316441239222,7849.760841286549,28.274322142403808,27.480512142403807,4,2,5.779658054555163,5.578373719583715,18,10.1,9.9
4NHG,46,7,8,0,48,5,7,118,12,0,0,8284,4,13,31,14,8203,61,47,1,4.317323756639305,193,538,30,-81.24678039550781,5,255,7776,95.823638916015625,121,305,181,221,9.17,3.65,3,10330.61543207375,7895.359718942497,27.485116130107784,27.240616130107785,4,2,5.400885479709375,4.663452174493803,15,9.2,9.3
4NJA,49,7,11,0,48,4,11,120,12,0,0,8786,8,19,32,23,8687,68,53,2,4.32651149556112,190,563,18,-86.42113494873047,13,248,8276,99.67157745361328,114,295,181,217,17.26,5.55,5.07,10889.111064649978,8396.350144478558,27.065884564871816,26.652679564871814,4,2,5.8588873499142045,3.8012222665856,18,9.35,9.25
4NKD,48,5,14,2,52,3,12,120,12,0,0,8765,5,16,35,42,8668,69,52,1,4.310787221905304,198,568,37,-81.52445983886719,9,281,8183,99.32317352294922,135,349,166,234,10.65,5.55,5.83,10887.784378171065,8451.744419994167,27.351853135553004,26.876708135553002,4,2,5.225049461941253,4.736936724991562,19,9.4,9.3
4NKI,54,12,9,5,45,3,7,109,9,0,0,8612,7,13,39,15,8526,60,43,2,4.322454714352067,193,555,20,-83.78515625,5,269,8122,92.38694763183594,112,290,169,210,15.67,4.16,4.13,10347.281970729675,7738.879442116877,28.667739496582584,28.331144496582585,4,2,4.3066437487793605,3.916806885813372,21,9.46,9.34
4NKM,49,6,12,2,51,1,11,120,12,0,0,8802,5,15,35,34,8708,67,56,1,4.314462622131334,210,563,30,-80.0433578491211,9,291,8242,98.52445983886719,121,344,180,238,5.32,6.55,6.77,10927.837779663812,8583.767723908491,27.261395109966244,26.709640109966244,4,2,5.261133258075784,4.714581471620909,18,9.57,9.42
4NKO,49,6,12,2,45,0,4,119,15,0,0,8777,11,15,33,16,8694,60,53,1,4.302999886065854,205,604,20,-80.9085922241211,5,288,8183,97.56652069091797,124,386,183,240,11.66,4.07,5.82,11101.41411422219,8618.59791944531,28.22531116667091,27.75098116667091,4,2,4.910785145600547,5.10145447135248,18,9.19,9.11
4NM4,55,8,9,1,43,0,4,115,12,0,0,8594,4,17,33,86,8496,51,49,1,4.320422387712358,181,501,19,-82.734344482421875,30,249,8026,98.181121826171875,140,329,156,213,6.46,9.31,8.26,11119.13241950065,8729.501733033914,28.897334168594696,28.224144168594698,4,2,5.765430847942597,4.395558214647362,17,10.03,9.8
4NPY,49,10,9,4,45,0,6,119,18,0,0,9241,3,21,28,101,9137,54,52,1,4.303724705118494,204,637,31,-84.78703308105469,31,276,8585,98.64937591552734,155,396,175,246,11.22,6.31,6.47,11481.221122899926,8888.654583291105,32.554775209117736,32.02747020911774,4,2,5.202935430139901,5.368770321575671,19,9.75,9.39
4NRX,55,7,10,3,47,4,9,110,12,0,0,8814,7,18,33,9,8724,64,54,1,4.307186294531427,176,550,36,-86.66276550292969,9,261,8228,96.84327697753906,120,375,177,234,8.75,5.06,5.49,10805.198210338813,8352.713931190001,30.011332697434952,29.563897697434953,4,2,5.544219963748232,4.917163512901905,17,9.54,9.26
4NRY,48,10,11,3,49,4,10,118,12,0,0,8914,7,16,32,38,8815,67,52,1,4.304490688804129,181,595,22,-85.98384857177734,11,250,8305,99.23145294189453,144,365,172,226,9.89,5.06,5.02,10265.144476570396,7823.74828467479,27.462052726640415,27.052922726640414,4,2,5.433028006925524,4.8987719394648535,21,9.53,9.28
4NRZ,49,6,14,3,52,2,7,120,12,0,0,9002,4,21,32,37,8906,63,45,2,4.3140357698289264,187,623,26,-83.34263610839844,13,250,8404,101.5729751586914,141,359,177,231,8.24,9.3,9.05,11325.683700946869,8791.702371350226,30.512942889881835,29.775367889881835,4,2,4.9843838753896,4.965165659723915,20,9.74,9.61
4NUG,63,13,10,2,48,7,11,115,9,0,0,9345,9,26,31,28,9242,71,44,1,4.3167961476725525,200,665,22,-84.1487808227539,9,266,8766,98.19632720947266,143,332,180,240,17.33,7.06,6.8,11788.90244209236,9064.69304659059,29.431544756230192,28.87734475623019,4,2,5.664359370691425,5.245270318692159,23,9.63,9.43
4NUJ,55,14,9,2,49,2,8,112,9,6,0,9348,11,23,31,17,9248,69,44,1,4.312719298245614,205,675,25,-80.68487548828125,8,272,8743,95.28907012939453,153,351,181,251,18.53,4.05,4.98,10908.621817639421,8387.296534333022,28.774352427635275,28.368482427635275,4,2,5.14188096214087,4.6291049012847,23,9.23,8.93
4NWU,53,14,7,0,48,3,11,125,6,0,0,9365,5,16,41,64,9261,65,54,2,4.306256273358248,200,607,18,-82.97093963623047,18,278,8733,98.951812744140625,127,399,180,257,14.91,-0.17,-0.41,11323.391113903715,8665.371397045761,29.832814760429347,29.86622976042935,4,2,5.406931805736124,4.847374083346895,21,7,7
4NYL,55,14,13,1,46,2,8,111,12,0,0,8724,4,23,24,25,8630,59,32,2,4.321077487391105,186,560,27,-81.84778594970703,8,257,8208,103.84870147705078,122,298,167,221,12.63,4.4,4.33,10416.918051736544,8072.3115561190325,26.156185265944238,25.803290265944238,4,2,5.7258872085916,4.558527753348871,27,9.59,9.34
4NZR,60,9,9,0,47,6,14,115,18,0,0,9414,4,21,25,63,9308,66,49,1,4.304246866369238,218,655,29,-77.77950286865234,22,300,8717,98.16987609863281,157,433,162,241,19.99,4.53,3.11,11554.149123825953,9235.794581247457,30.047470750491367,29.79400575049137,4,2,5.915475613644674,5.255708017452627,18,8.95,9.04
4NZT,45,17,5,6,35,0,4,112,9,0,5,8529,9,15,37,18,8453,48,52,2,4.305178801735257,193,483,8,-84.3078384399414,6,281,7966,97.56553649902344,125,360,171,224,12.61,2.07,1.71,10417.33461677002,7927.957623170324,28.60610962521826,28.466744625218258,4,2,5.131210124355604,4.097849064195133,22,8.33,8.52
4O5L,64,13,8,3,49,0,6,108,19,0,0,8572,5,15,32,36,8481,60,42,3,4.308939570695287,194,546,10,-86.47840881347656,10,294,8019,96.2016372680664,133,326,153,224,1.52,-0.69,-0.85,11560.15017908405,8571.607191109539,29.010575168061322,29.079850168061324,12,3,5.043485019351651,4.5978167154509935,21,6.35,6.52
4OB5,60,9,6,1,36,0,5,111,15,5,0,8358,5,15,23,14,8291,46,50,5,4.289084709260588,179,506,23,-84.93089294433594,6,263,7740,97.281768798828125,147,398,152,229,13.85,7.08,7.27,10809.928181539673,8259.621506590782,28.09600096428644,27.50349596428644,4,2,5.408267905091223,4.572291179669718,15,10.1,9.7
4OCR,54,12,10,5,36,1,6,116,15,0,0,8711,3,14,35,9,8639,45,47,2,4.306683503616118,197,514,19,-82.543975830078125,5,275,8138,96.800811767578125,150,349,173,216,9.76,5.83,6.38,11463.077597450594,8654.2337888673,30.05160619150837,29.53163619150837,4,2,4.817114678051884,5.269816427236645,22,9.71,9.63
4OCX,45,10,14,2,56,0,7,117,6,0,0,8712,1,21,35,41,8610,64,48,1,4.312222222222222,206,608,29,-81.07476806640625,14,265,8138,94.22434997558594,132,339,156,224,3.34,3.64,4.15,10521.530828962022,8296.837172115105,29.349498776668227,29.011273776668226,4,2,5.352614221208064,5.512881186128117,24,9.4,9.2
